,Sub0,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19
Tri579,7250.008993284454,1362.4802381441623,609.8676276993767,3693.0680067097583,1434.401077937655,4761.414685644517,438.2853422905005,1719.5499502799576,1355.834529256781,4353.919297313748,5849.318382804365,2095.808520568275,829.647260561479,2279.2420579930904,603.927761036484,1739.9414843565025,1720.5167776416972,3866.5564405904843,1588.2021723959401,7677.3688070544795
Tri580,5251.147583256301,4620.712078573727,759.3234364047705,2633.364983645917,883.2539487712102,6683.479274133003,2436.569885409236,587.1909725197161,269.3644986655643,3542.507986919798,1780.141414491928,4655.464680365395,2768.724456743326,137.64707277120368,3474.3605424750494,9130.127960268104,1940.9126206456376,4586.721685374407,3342.539504739852,6795.89432885524
Tri581,3471.5425836400345,5317.636380637663,2150.253659489206,4544.737523969678,3497.869287775614,6642.808148084169,3609.939526311739,1608.9601199843398,2484.4288211642306,5345.334728565544,2151.6833578081555,4309.487841275316,192.9507100516883,3932.215052029334,3774.3426959776443,4575.854963860178,2577.0280426458926,2020.262434545807,4845.319365534118,1097.6153241512295
Tri582,3894.117630847364,2934.15659358942,1818.411475725137,2603.52241031,896.2409661108227,5739.770442986495,4862.31126278184,5657.6962949200115,143.1605220610782,3733.9440689098174,7604.202280531856,2653.4318612264738,5738.9739419966345,1340.289858930591,3780.2933269145856,3342.2181877202534,1772.5791078837808,1022.3591012934314,5246.356745649266,6082.135428399482
Tri583,4009.2302382560756,3610.7412169779823,3182.137848834772,2454.8197164897706,129.471183200056,9824.816497849928,1210.3618810386101,1605.5038867904975,3828.3942625805257,4547.503863770501,1499.9127641654195,4209.532107726808,2858.908301990901,1098.2233013751093,2873.8694502775343,2074.84486550154,587.7329609086698,1507.3231960028984,4816.948503017034,7535.121809786096
Tri584,2543.1125759255006,2243.391399480334,1202.870331913855,1718.6177441660138,2820.6562365828577,1026.6139608168241,2052.460859058284,1783.8522784628287,831.1831810410397,6136.366131532794,5588.004022973338,2478.659846701185,3535.647880278297,1732.5711144413756,2161.3471169545037,2807.4854682618293,3170.5390830053425,1196.952919045958,525.4672553401634,3405.1047807571495
Tri585,3714.989942076358,443.72736180401563,2060.1595554543405,4669.629093341879,4829.95312965853,7733.452514533202,2641.3313069680594,1124.041414618194,721.8930307264378,1580.8517846164207,2350.93917836939,4879.603411519741,2125.793742458485,2401.959920041124,5510.649992567308,2395.701779819534,4497.040254455658,2761.760730868381,3174.615686932072,4363.456293267333
Tri586,2312.4345312825526,1376.3060997491236,2780.2328195718546,2402.87780153819,4305.989283971727,3940.7835576031466,817.9965224924474,1537.6320829530976,308.87683019771504,4579.199582489659,3597.5195082344594,1255.8912436559053,2731.722314241947,1464.2476217899246,2755.804405030638,1840.1556449128282,1504.024535362614,2608.8146005614376,119.89536062279672,4274.772570492686
Tri587,8492.12814576405,2027.1244197816754,2492.0756502078398,2457.802870712767,1509.3049253457039,1739.3027489186359,4786.196579777174,1781.790232826112,2087.4721643305256,6651.673752165124,1415.7381467937712,4721.5655955260245,1946.695928090596,2327.907740202061,7978.584030373509,6494.518830398615,1220.2122715783205,1961.1650158425473,3785.1788223982867,5173.844901557558
Tri588,2208.2696990177697,1107.9034342918922,3029.5687182632255,4679.8458215193505,2236.188856151919,6415.081318806013,3159.404435172588,1963.0379336967533,630.2019374741232,1949.1063577013822,4161.311446523175,3275.8540799584525,1684.398857731433,4830.2061100110095,3478.1548475466916,3571.9664245742733,1456.883059393668,1384.8337485261663,3768.0605113684137,1738.5434915400572
Tri589,2476.1988054059175,7323.253041061759,2167.660080912498,3288.296856052474,1726.4246267736855,5454.623204831474,3799.81885337147,5240.193751332419,980.7457727899753,3695.54269282697,3691.07248919584,6975.95647369415,4369.466080785994,2337.2511720029283,7776.895844147023,3196.741408402069,161.43235635183729,4843.496652535682,2092.3468020525725,4404.028222157042
Tri590,3472.47153458293,2886.9126562662163,1176.793895957173,5415.951461944279,229.03837976487685,6387.173557516164,332.4941961045897,1899.318660524549,617.1293715034066,7485.72151465962,3104.928720882977,8197.471671190735,1124.023593685834,2923.0160252672486,4773.284223464273,2045.5812009329022,819.6877205118583,2649.30031835718,3692.4117322362,3864.3841160800603
Tri591,4670.429515229961,611.8861620894606,3434.173989477512,4912.897654123302,4759.286182267144,2575.5126057885745,3619.863893966498,2367.4904694630254,168.9604400147655,6761.3811872133765,1990.5488690596014,2585.500377633989,1665.190445127305,2800.117728294004,8153.5547359358825,6697.814821915495,1808.8126424869522,2303.8929253935935,4355.438877605355,3115.1849221404195
Tri592,3783.849159130016,4304.495059979678,113.79202045010173,2818.891706280894,1860.7996756550774,4890.446597375606,2006.63774101199,4352.151763736479,1269.878804649201,8848.355386623209,5580.713379430747,5612.813311287354,4089.112485886955,1791.8079413178125,4925.977698421946,1519.837848685831,918.3277136651776,1289.4560310396016,1427.21494681726,3823.861644784871
Tri593,1277.2006367665672,3254.140910589865,3606.549462140015,2271.4908678219645,2182.5239250702516,1672.6754498028452,1529.4319033102336,2109.9337090344916,127.58524928505355,6405.4662048830105,3253.7840543748757,5768.665551351171,1318.840514088412,3072.788112334048,1869.8268853392115,6232.698971870052,80.42753897080334,123.22947364104087,1032.8192605486875,2151.6171716340014
Tri594,2123.5851230277617,3210.2525902704633,3924.7929454305695,4690.218270988138,669.5884815758599,2010.0250924984934,3884.0824475009813,5170.155796942392,3934.6974434860235,4914.25797625436,1761.660627527259,7536.487684677804,4185.608583176096,1382.9776357603812,3316.898347972404,5150.637108993599,799.6838646314035,1850.4356864938131,5788.488974016234,4818.7083138627295
Tri595,1737.263442435228,2426.7819851706627,1445.9132661355275,5850.706437051844,275.7734464945173,6390.698742040232,3553.0979744126385,5088.735726499738,1306.4062649204575,5218.3966201841895,3913.5682980573333,2029.9096201418045,3318.6640166017833,1844.9675886556968,6319.033959786744,4652.5106612044865,1131.9048856446043,2427.9503587404015,2232.196492239424,5705.69786883318
Tri596,5572.285310716957,127.33746384505795,3601.8963275479023,4799.7473595142155,1452.8618604340186,1803.881912112235,4541.9752121692,2368.789593818951,1994.6956338125324,1187.8519680167315,1281.7551672431016,4252.272694371019,1699.9301087707877,1151.5969993798847,5462.424136007653,3547.639204933233,2493.955547123205,1471.7065622480438,2760.6858254229255,8175.056747361557
Tri597,2580.0867981740685,2917.2937341058855,1371.6787461494855,2335.1347849133167,1312.0180091944346,6275.198031566121,3801.8352086520126,4014.1671747979435,1970.6099899571452,3915.5568872439912,2390.121306086271,1426.2474853295269,2392.3637351289062,3734.1295227517353,3919.6781234371165,6386.97811618484,2853.234890774175,6000.371731269083,2677.8461511040364,5278.810420448378
Tri598,4524.538066605872,1400.5190662224463,1024.935698621042,1830.4398542878282,2483.3944786978805,4663.285966931567,514.0090435463462,4779.009901631756,3449.772873956376,6215.5840376794695,4466.906467899406,5787.411725951271,1680.890812132906,4731.8544283014035,3143.0354107391368,2569.0556052372676,1114.4327120890014,3432.513785858144,973.7371186075071,3057.581438139668
Tri599,3673.7397316676247,3197.1547738597965,3349.0093555408257,1187.4373907152349,4606.438768022438,5234.990759748926,2282.7120184879473,3566.09851475405,1344.2298716865846,5963.761201327288,1412.5277991321686,2834.5545094876575,3281.836909022132,3524.731520149127,1567.3063979942904,5524.300672367802,2026.8861261838902,1445.7149060371557,3722.6405111206554,4546.476832225154
Tri600,2066.728842888491,3570.1378523865624,1025.7787392652738,4035.653943631484,974.8147652415619,4622.359333331626,1571.722889945439,6874.261100733577,888.553944658527,5446.857242671516,1164.7209015453059,4248.324838862935,3178.499541834805,2306.485022656945,5111.644410793197,1008.8659784598165,1826.5818203198296,829.3647460713555,3865.4956276361295,4985.060792483768
Tri601,1158.9591543884574,4793.885636077049,556.947715796763,3030.9430378347192,6834.79668825075,3246.9433559091867,1757.7101071594932,1605.4514158500397,2768.213079973864,5413.059919296699,2647.355612837156,3479.5153979094584,5330.476652643938,293.69420027535995,6608.829748655389,5866.443696613793,736.0462730665699,2406.0297178751257,3519.577341853761,8013.681309744081
Tri602,4128.647900518454,1547.4847897311918,230.27421556164128,4023.437364717492,2957.931605540547,2533.1514575202514,1845.562951993435,986.952309856171,997.7665459573241,3639.41238511992,2614.8480820983195,5745.1191903394665,2003.049238922694,587.9124749584863,2694.006024419568,3482.0172641766835,2457.7896055512315,2095.2495122089367,2439.399937320251,214.9832510085038
Tri603,1262.0695163029793,187.31049387727182,2511.8702605323415,4390.917953414152,2326.251425659078,3543.0634417867423,1494.3202078854058,2844.0099351276617,1715.9984658411545,5746.443793758375,1692.8317615202504,1518.7238110883275,4270.396710673286,3495.252738887362,2504.7725057458592,5199.8580379398045,2111.0968575138177,2678.0409128185224,1611.1253005508524,5598.716807832733
Tri604,3769.937750984862,387.58817262648535,1502.9768693996446,1234.0831800431595,3698.9275326213296,6123.48425105452,3906.791644769947,6233.883897703584,2589.1740539440702,3683.7792252783242,3040.2645750518423,3209.3897084404393,4816.9116692293055,1370.2297648880854,4189.988525136463,2065.2104709183477,1353.034088020371,1236.679319947158,3333.8800252185524,3920.7678249568676
Tri605,6396.88536592797,313.82709435096456,2608.810000453896,5309.202435102467,5513.320259248669,8711.895312008815,3733.746053698389,4713.954370686791,2845.3270349120457,3418.824933157208,4034.5265031524164,526.831999004586,1908.4834993997388,4356.739515800429,8023.146261335453,5126.909958493036,2348.276572431868,4466.374564476056,2726.7752594815197,3975.057287875709
Tri606,5633.91179969566,2711.4917615803793,3422.150348830046,4506.89394526492,862.4365645562668,4871.868436476421,11.107110990766444,2205.268038956513,1658.0687919241584,4861.621853869653,271.1746328364661,3839.6055231696037,2113.982488560469,2955.203948695491,3713.3042845811838,6054.593901957882,3166.3541393945006,2181.226018823149,1560.096917843063,5404.363300953329
Tri607,6736.762230805462,1213.198829438026,872.9954557263347,1520.9697377311863,3627.6972689352588,3962.9585886514446,6438.686417006513,3740.7744976941926,589.8893728738567,4717.207009056711,3245.661281274448,7424.391253636529,3838.6758342954445,1587.040107126962,5990.765898588931,3779.5400362901773,2346.208616175875,881.2539068687097,1268.1358083218356,4175.544455161861
Tri608,4200.765510074791,4200.003574636995,1189.421371521378,3197.1120157398295,1618.388046644048,616.9586600558313,2675.273332215042,6647.736322708683,2334.4568927787204,2666.831495542807,6280.112468173371,3304.9684692146234,730.6981885780425,4461.509879162893,7825.644813061472,2989.0907970141384,2549.934064391255,4582.598960418123,4206.690970248293,3142.543411460392
Tri609,630.0888286834058,5371.940801829817,3209.547799516855,2389.7835373414764,3641.8709625858955,1220.902159386046,3491.1981300169646,2763.4215908003926,1771.4390988370599,3611.3567285985246,2142.972381696234,1454.3882875008799,3331.165351319217,2505.318995930983,1885.666387303822,4378.748314762481,1566.6010027423129,2477.445438706246,2054.4858797173074,2580.582398247427
Tri610,14.891233326611353,2371.943645838047,3538.768501640145,2622.693403927726,1097.1543894083209,3602.375021531955,4314.709941440161,6052.649849708937,197.5909170131962,5941.299159681904,3219.9547220470404,2252.2017493404674,1404.6239012083668,3962.656444565443,4944.344543301628,2139.8934837114366,1265.8747165183372,4106.155090196169,2974.879493139119,3716.2573620701255
Tri611,4732.7950953893605,1154.2231336158336,3018.545891840674,5197.740220190007,2137.092418926307,3895.9480230827567,5241.091902112468,3116.3192744067906,1745.2504156693665,4797.702496614915,1238.4573111885607,2123.537149997216,2659.625415800785,476.89449383551255,5118.295451088621,4477.071427579435,1106.7696579048354,3691.4353680658774,3633.2343081971567,5396.202297754182
Tri612,2169.302442823133,3630.0770116323056,3037.964680242963,3207.754109358679,2306.604836563168,4653.747938205761,1351.9318175214657,694.1107658673341,395.75286907820185,8261.9050020671,1598.032479229959,4433.152273026671,2701.3942858884575,1901.8398898133655,1688.5922608087901,1153.5815855949463,3662.0159788825813,1897.631668844911,684.0011998349083,7883.987274516837
Tri613,2127.098791154247,3232.2773837347613,61.14134749924416,3832.759987196015,722.6233130870529,3725.6516218115166,274.09985208121844,2739.165793956917,1600.541438462416,5344.143123851931,5557.915757515073,6245.3501567776775,977.5226898882507,4503.463405963538,2537.350167891377,5592.532929531438,1274.5671354867718,1738.4719880445464,1051.6146561905232,1797.3280632419612
Tri614,2328.923870186999,6046.280215562118,1285.764764808263,3318.6924974322806,2292.5338790554,680.326988187571,4258.759982486446,7699.946594177447,2850.3431786992223,9107.51791230307,3913.8709375909234,5766.025762767652,4503.629204181663,2756.0164763633966,2071.814112636115,3959.309569581835,847.5905685496485,3179.755072979767,2546.052209232455,5461.572786437743
Tri615,2611.511580786788,2401.826725212661,1887.1567618364304,2755.9957667216377,3690.532775934449,3954.318869897301,3489.7752814786527,8045.224255759114,1691.0884347133447,4439.878718127582,4103.611048805666,3183.0499904685194,2537.8836481319904,2614.4289359339155,2594.507735947835,5637.8143316935675,387.1456148758774,5304.462808412322,4768.775963889189,2022.2326944948902
Tri616,2008.8614786846842,1521.5203982038047,2402.1504070874557,4023.691567980488,1321.0777243658345,3482.2989925895986,4013.3154405151095,3881.5950063748746,2182.8329730529326,2610.158025778724,3806.55253160845,3540.327533623772,4149.950948046233,2485.711970267384,3168.4014743969497,5052.192407910364,4124.483465734999,2289.0267534816344,2672.7482079014944,3037.409515166531
Tri617,4458.142438760643,2707.462081320072,1806.3805164135208,3877.237446993865,4634.213193794363,2646.8430535775447,2690.137448781095,3774.0741506008612,1263.4412452534546,5654.369955671223,4196.500680272818,3644.6780142059774,2827.9077509902263,4926.492705657014,5520.5321213762045,7818.15821118613,3865.540573673727,7943.979953085301,227.46830397619954,3060.942679769777
Tri618,4469.091623679495,1138.0558270953118,4222.250666409126,4271.385826255766,3088.059513620526,4318.07943660711,2761.381585170039,6527.0596216888,2313.613115829932,1565.3813087231972,2380.5064277948445,4410.676610944578,1854.2330039230958,652.323391027439,3554.260795598726,4627.433779732266,3591.005194396114,4256.495057631935,2500.020850409267,3812.2432058136865
Tri619,1996.2386507663048,7217.763921496547,2414.3610678429372,5168.585071391021,2878.024863814668,4799.972727698112,3168.7434852327037,2357.1240308749534,3720.5457250254863,3634.8605317463107,185.25600295727395,5660.273742334805,1598.5585853081943,4579.445597228406,6299.583647296087,5635.068994039494,2463.1678156056037,2869.7194811517315,3817.355841748971,5499.468977507659
Tri620,5159.412600602975,5172.381672107401,4298.3993158788835,5114.697376690345,4666.103749237843,5544.317872329017,4223.070520015241,5615.150301770881,440.83249733249806,4292.243972338943,3508.823838471771,7291.651535471626,3926.5301660568853,1194.285760026296,3448.63532241912,4809.242167311531,2298.5516081603246,1708.3379725554523,1729.6455661623868,5238.968469249445
Tri621,3067.933867184376,2874.540530764772,1992.9058573511877,4704.304871008175,1320.1688141382979,2659.700685199725,2293.939132232465,1642.111459117014,2968.2546971029783,3637.5533166530504,3529.4472022702707,6530.861735965971,1384.648253343239,5203.569283273647,5447.981301891161,5004.221340446261,3170.22160270135,4271.205062763731,51.62301580703455,5558.351671284206
Tri622,5930.244286377435,3411.9324182538044,4629.041974839774,1125.3921858684002,4900.559365113484,1140.006100299249,153.93841346838744,822.3817554752256,1625.2717135236223,4233.116148822206,2489.402682703998,6354.579207181835,2319.726698027892,2802.9937826512987,4832.145725464936,6671.432827804074,3154.7874116913554,2122.4498493185997,3082.236344601774,5299.942144860426
Tri623,2439.9938173330115,2338.9145835029303,3739.028083398092,5274.717546249563,2476.4503311038184,9305.018502391704,5598.621503920185,747.5595360187714,801.4929390142993,2174.7913014430565,6856.352349000386,5786.962656418272,2042.1673427769988,2115.0469300638806,5229.780477679041,2597.657365458608,3863.710623438986,2446.4380344163446,1267.3936337648538,2470.0465615244825
Tri624,3950.3976990772658,435.63599874516234,2188.285560141622,3317.9585725762704,2518.6935881854065,4053.5630152001854,4682.790151008423,2383.692465557587,1622.052283535255,1863.0823635424645,5516.501820813013,3717.455189834068,3337.014017254521,1346.27933256397,4091.726243316657,5598.97666202183,2886.2198538863354,1712.0636869780656,4709.566536956522,4725.1472244825545
Tri625,3063.471791598106,3544.1322303108054,146.5010981030267,2414.3055275829574,2263.3498165700707,2559.595138261921,2906.1578969994657,2618.227355578652,2942.139932916353,2896.230965875868,3217.567362323289,6451.047380677748,2599.2032500330542,1615.32716380651,6174.201064743085,5534.0582639321,576.8413311413992,3364.007619236773,7.725184466729096,1643.2457968886536
Tri626,2285.1215835308667,2206.7271793407776,3599.279468287072,6617.787497000437,1113.5617111000586,7808.324871918485,255.15307685079767,4256.4579008877,1806.9686818515822,3592.6598328883183,2044.8494853794205,4022.4242872627965,3837.095615331852,1194.0052118543126,2854.311539370504,3124.1294433078438,930.4858743529004,3604.63891244426,2986.5873701667297,7293.704687840999
Tri627,26.893468452903523,1485.028320578628,2865.505244388017,4186.52011576794,604.4279211817219,5476.3985903391695,1520.5691259496068,2989.8364607784342,3987.771971754679,6884.6133270901055,1058.0934946480434,7894.5562401048355,5597.319711371468,4813.07017080671,2768.1122976118627,3075.8827079648295,2680.9203904784517,2543.323498902849,2920.0044283854872,8987.78505834147
Tri628,4639.67949540897,4694.310127297508,1322.034728684685,4583.045929952741,1509.6261799662207,1029.4649546111807,2336.73339503765,8612.276199595764,587.1669802328222,4181.375932780325,3649.40760607451,3246.7870333225637,1415.1512275932537,3269.3066295828257,2897.4156892923925,8455.686253096837,3421.5698628590776,5537.467359794901,1621.5447519528673,7419.074880175637
Tri629,4084.4754862701,2303.3713967664803,3107.541896835487,1870.4697040010699,2954.3279142842034,1003.7733076635835,4770.920478608738,4277.586533267599,1221.725076144035,1017.2917004319171,6122.550645840906,7891.00273558142,1663.2621614269335,1197.1140296776578,3879.212648724553,3328.7597684889333,1244.8337170095788,1681.971737977868,2950.3994125733466,7883.878047889304
Tri630,7363.031451071844,852.0529202337306,2595.7648684853957,2798.5039600161026,2167.371269809205,3387.9787591590157,1590.4409065364162,994.2925245422954,1117.4184802926973,6290.917070450219,3271.151332516528,5289.96034191958,1212.9834722171727,4814.312021052196,2651.482978483421,4935.960106126275,2909.766051454277,2701.032758688068,2687.7060490899185,1876.6517224943025
Tri631,4219.901378895708,572.4643593355587,3753.1520066456287,3357.945290244852,2853.39128826006,3911.113421413602,4060.3946767303914,837.7916136775159,544.2644642423716,1146.245867046315,3569.347310785678,6493.2323093439945,750.959783273589,4.05941474817495,6531.828403520086,5442.6133296240705,2703.5669911072796,2629.3779888235217,1135.0633008649056,9828.479882252357
Tri632,6619.288950653279,2060.9137415973946,983.3117314334254,1672.3393514179756,1950.775758163336,2188.60108285151,4030.163619137689,2653.121658514339,793.6700696081035,5786.963201324099,5660.491756584973,6552.711179400046,2269.1488432814403,2249.599504428078,2535.1975486761985,7690.890421497088,1460.2070131135554,1995.7118651208548,2382.4961381184266,2493.089281696516
Tri633,2260.02319603743,1916.3443793194897,3031.5900670785,4567.498520661407,3790.920291221102,840.1732692504711,4811.785739526861,6093.434684315875,2674.18939043206,3101.752120325569,582.2743764401317,6119.0285271744115,1106.6752049255251,4294.404075715407,3247.0813586289237,4226.5023108495025,6512.9401427492285,1036.2702954152774,1361.4282176420809,3035.0390248104063
Tri634,3615.700240667428,4645.380276905247,2959.6060734384637,4873.42955753572,1908.6502026049445,1150.6610548603157,2072.761732772581,1000.4918748995682,3220.279155729114,5335.017458595755,6737.157557205259,3413.6648299251283,2873.2416822109853,2154.700712434815,2463.394073845546,4291.657821545411,3491.198692836301,2520.982615119342,3110.831778139174,3919.4891965910792
Tri635,1765.2113608035406,73.13379566208644,1139.498691590281,5215.703207068076,1606.5856438097892,5586.701247212593,3264.0554797430887,5778.782825758494,1897.173761184208,3556.8262445016708,4433.414000020381,6825.458025938725,2173.4861118036165,3166.6092181020676,2617.3012330629463,3712.509892740723,1891.6570495465896,2669.078882923466,2016.3241290750968,3573.7009631571846
Tri636,3411.4882096234073,3877.30399545506,3337.9204518505494,7215.525366906762,6587.726325611756,2788.9579511773563,2128.5661480245913,5701.126752501149,568.9449413193067,4844.2415332461815,3471.1728292283337,4440.054047364923,1595.3772435562041,3816.1915967226237,4554.948024700951,3967.004088401041,1253.9990850342901,1504.9375017356103,2026.67808332188,3495.509258947685
Tri637,1073.413714018853,2931.1687205857834,1194.5518043148625,6255.767258152922,608.7821806167532,4254.993619293026,4363.304588407403,2758.3252736671707,1340.8079608714684,5593.084076651204,4539.42053965129,3080.7550154448004,1443.4128937795642,3006.894162173886,3375.8622797865924,2543.292319527467,2191.2618018018798,3836.593982474011,3707.8926215901997,5626.421862946131
Tri638,3050.3376774761323,2768.341097293899,4981.5235237475235,274.47076210485244,1846.9762142935733,3658.1689639760507,6851.533820712237,5380.327351160335,2628.1574264242668,7081.984861502161,4093.6513965792196,4991.347666573457,4622.28057732701,2085.233312096496,5905.31130334389,7828.467491259569,201.56955031465463,1282.0466085216294,5236.355216762518,3185.87439688175
Tri639,1342.4296600562898,3722.247280480663,983.5672251424052,1588.0523016820064,3912.2398152052383,3237.2700339151265,2632.9902604669132,4668.0144119660445,789.2625866205173,3352.066046193349,1055.2924956030047,2980.9604234763146,2219.9899716465866,2894.9769399317784,4260.439345779716,3586.5828713465617,285.5195345493118,4317.775555715018,1088.8386793187906,4886.141304603277
Tri640,3572.2694461000106,1252.8025724216452,232.39413159424404,3925.744399391519,1450.751375984161,6626.634929319831,1364.2921995585575,5190.928242220431,3922.1499892605552,3839.8245403841215,1491.595004452323,2925.746163637804,4577.62958641683,221.80938935702966,3790.5864560154514,3156.9461431570576,3455.788070270441,2597.0720942321254,1882.0441599235141,3818.462143198867
Tri641,2797.4219345978095,1758.0843018707362,1321.6831019463311,3349.632781605659,5776.54550343277,5169.56864723025,1108.605382243202,853.7590484477224,392.79414237869304,3015.174630028176,4127.336635406751,2857.145862715036,3429.762087342961,3591.1172544050914,1293.3600844206544,4090.7504633905746,1675.6422253129633,2480.395275483354,2378.943277519287,5041.0245774659425
Tri642,1581.2961803115068,1679.9816761527504,370.9185971579494,3597.221316472581,2934.9867307228315,6509.212280322941,1683.4510131375275,2298.127346732338,3434.648398511387,5811.54744982757,3602.030492947882,4113.544885422306,4349.397398924213,1325.037109997099,6286.434614204994,4419.73685083239,2945.891184764863,1659.3117376201167,2928.1927474309,3572.1805409100634
Tri643,4863.489104731294,1796.8371080449233,3599.636993152696,2168.0813432095333,2569.452578805401,4817.002205713893,1050.2235636340704,4691.080368349285,209.99231921447847,2155.157386602637,2272.1775817461344,6242.709115062051,761.2548548779497,4296.192836352258,3832.931182481117,3893.873189326554,278.68182186263846,2642.316728362667,1219.9554405275658,2294.873234632356
Tri644,2894.714191622909,2688.8683419294734,2585.0341464720195,5762.467552455552,5345.2819187604155,4660.116486823098,3163.2864322027,4237.337722801241,1332.1887901662292,4185.378182376348,4970.283805177416,2672.70947701732,2726.2305827667114,4215.709248957568,4095.1870132836066,4711.467084421089,1279.8844183530446,4859.753860289085,2927.0632853300585,4138.5249543287155
Tri645,4909.432121619233,759.1835767959951,1871.0841325823528,2299.962560859342,2582.428886082005,6945.701701058367,1988.23744963208,5122.955438972883,2983.9227699504236,3359.983774382533,3662.2969019040984,1743.4361719843187,1573.8177116405407,4016.541416820618,8312.37874763618,3798.323095997822,4336.895594519648,4966.855930131573,4979.6359195567165,2247.5462766998176
Tri646,1773.6209655294476,1578.8991399130464,3758.540589096673,3038.0343894974376,2622.2531759199446,3011.6768215278994,315.119164530658,2632.9864518403897,857.8335146745825,5512.376678882362,1655.917388979021,7424.433783790713,6593.918867853964,2775.1567043700197,7479.140175424901,3885.0453677643604,5630.241682381028,394.6196129835603,2412.5433209642265,5586.711323418576
Tri647,2319.6505825649183,5282.6594548039275,1592.5987885382015,1250.5610221611919,907.7039963082748,5202.980890747539,4078.299895100429,2091.105838542664,3925.942189045224,3241.4411418184022,2022.627063505185,7691.868999358201,2403.7442263824505,2046.5347782422007,6739.213031190084,3667.527384510763,1853.3318617596235,1057.510011541288,2018.5501845560884,4405.580658487901
Tri648,3848.042748646398,2644.3047140967774,1800.3046694002264,162.85900099611627,3136.832060795148,2934.7460638804996,353.6005333058302,1531.772686042942,1123.4163068524856,5493.569554641541,6910.201392626611,3945.633636245516,587.557762830909,2161.8499212369215,4752.6476464554435,3650.312202040858,5287.06460776064,785.6435804393211,415.5593146639243,8012.147684615707
Tri649,3130.9840579923443,3892.3378223603972,3786.027587946681,3224.175916746976,4264.446605914214,2053.1686724687925,3817.8484681572163,1794.354193014106,2433.6410281042126,4372.901048621352,4408.742700193646,5661.59492976321,1523.2870213088129,3982.9966203804966,3822.405061134216,3708.9515878692278,918.8608798054013,3832.058459317277,2969.95893207748,2494.402257318118
Tri650,6441.1844514504055,1703.1443570384758,2189.823851840977,3479.403549336044,426.1500895273427,6036.651160716162,31.722813037882602,6239.797839056069,1209.4065743538058,3552.9782401029497,4620.579613748841,1164.3050370137344,1527.5723831884936,332.92911140900117,3593.2709398690163,1558.8968342202954,1881.6467082079002,1021.4492663273725,1979.292168877889,5328.0133533357875
Tri651,2622.8428942871665,439.28289618385895,1389.9896279802429,3533.072239437086,776.2483991077937,2875.7714671332337,2441.2458774553374,6998.4989494543315,1133.328899880226,5432.083403429155,2927.374885314023,4458.465156751055,4508.034430072637,1132.0769505424,3922.5795596301728,4626.251824201341,1049.5591685243282,1613.3113157539167,7797.334968872061,2914.7404426792737
Tri652,351.8506924081212,3368.2352052117762,2504.291370466551,4138.726681075429,2309.4424806969764,8485.043173669386,4467.238212681115,6153.4455810434165,605.4930011635995,4633.966718809597,7596.769941113638,3254.0925375217175,2773.000869910173,3576.490247298768,147.51171125419648,2131.5793088429728,598.0716327440208,2770.0545778195465,2055.478810179715,3962.166368916945
Tri653,7267.163991856927,5644.483561653241,1293.3313654964177,3970.716943781726,3638.1938791290754,3755.3273353557834,2916.3030902748083,267.39245756170783,1288.227309507927,2340.050866744905,1175.5619324651877,4540.917630745626,4699.895886199197,3020.6337078015467,8327.999850649681,8269.69627128068,2590.663194603409,6172.434610965072,827.7002154431414,6065.326196425706
Tri654,1238.2273551379224,1185.1206963715813,699.3068646689411,5989.915599910651,4405.4270748571,2286.052678450696,892.8025253214284,3070.097221369684,1513.1990260725704,5424.717510770064,3463.472829035273,5848.423261160628,4973.066846915262,2119.541758460531,1570.2661757794556,2081.2553586528147,4856.49994169027,2847.461351913419,2702.3529851448893,2355.8570463073497
Tri655,4663.542448997776,4359.668457184429,674.9729189048004,2080.037119875314,5612.710449184965,3700.4468153297453,1723.8332523605022,4499.679318641581,2949.213154581968,8256.568768774794,1717.8798517981068,5535.019079801265,2150.6292334660407,2887.7882439575465,3594.621277175278,3464.6603116459223,197.97507130743895,1935.3117533248674,276.6623042956774,6785.872169409878
Tri656,2474.6600505399974,3371.277050092594,4948.9637305121105,2858.090767069778,4966.70877474342,4425.860119252501,3151.8261216186,4110.293745613141,2333.4571138843876,8071.99856361388,3354.211354110476,6886.936615035643,2438.272330260353,4503.241981339676,2896.147037827488,4917.8258102944055,5943.242851639658,1651.1668663841053,1190.7413558134017,5980.081188151926
Tri657,2498.220087414894,994.6922140968649,605.0483765547601,6454.598939571781,4951.74636783778,5510.487813161312,1036.671297332329,1978.8497445439837,155.60202944783597,2243.9954080616812,134.1297049320761,5930.219094500578,916.4986636116399,2716.430447199219,7132.998700213927,6168.337890629283,3272.18305453842,2090.2804391544173,378.203859324885,4794.374949179569
Tri658,5553.205761238615,494.42114713050023,6904.474703740165,790.0607981158936,1494.7172135690337,3952.763499348807,3144.968968696025,2916.3604156970778,1375.6865473516923,6085.716578225634,2257.680137541007,3256.860424358552,849.5987956585308,2015.3397099651258,1984.4419750654786,3768.6678860604825,1363.4579741762323,2676.03366366886,60.2942291598586,7767.032436586099
